Symbol,DateTime,Open,High,Low,Close,Volume,RSI,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,EMA,ADX_14,DMP_14,DMN_14,ATR,RSI_diff,EMA_diff,ATR_diff,Price_diff,Volume_diff,vol_pct_change,close_pct_change,rsi_pct_change,ROC,bb_width_pct,MACD,MACD_signal,StochK,StochD,CCI,OBV,Close_lag_1,Close_lag_3,RSI_lag_1,RSI_lag_3,roll_mean_close_5,roll_std_close_5,roll_max_close_5,roll_min_close_5,RSI_x_Volume,ADX,True_Range,ADX_x_Range,rolling_volatility_10,log_return,atr_norm,vol_norm,roc_norm,MHI,Market_state
NSE:ABB,2020-05-11 00:00:00+00:00,849.6,872.0,846.55,863.55,83137,39.8037822319142,846.1820378977976,891.6200000000001,937.0579621022026,10.192225859043653,0.1911173091691151,879.7102130509531,17.983177057766266,14.525136835340762,22.12101299205694,38.361978173212094,5.213579425156716,-2.4861866232236025,-0.8124598595251769,19.34999999999991,47285.0,131.88943434118042,2.292110874200426,15.0724164708806,-1.7465013084537517,0.1019222585904365,-30.5961171696772,-33.58355611078144,10.464771198940307,5.938724084307208,-121.19316898594536,221330.0,844.2,869.9,34.59020280675748,38.59853521429017,862.3100000000001,11.506324347944092,874.0,844.2,3309167.0434146505,17.983177057766266,27.799999999999955,499.93232220590136,1.7375850688736394,0.022662366441529923,0.05957245011928701,0.4992574216973997,0.44510984944978854,26.858542145882115,Cold
NSE:ABB,2020-05-12 00:00:00+00:00,860.0,860.35,850.0,853.0,18028,38.024233703636455,842.3229060004775,888.0200000000001,933.7170939995228,10.291906488485084,0.1168246497209873,876.1488513108261,18.1792089841897,14.140923252387788,21.535876083773346,36.58969401789365,-1.7795485282777435,-3.5613617401270403,-1.7722841553184452,-10.549999999999955,-65109.0,-78.31531087241541,-1.2217011174801673,-4.470802593354861,-2.402745995423341,0.10291906488485096,-30.182115894654885,-32.90326806755613,14.292602638497073,9.294409170201511,-127.83042465303099,203302.0,863.55,859.9,39.8037822319142,37.00488421809747,858.11,9.89194116440709,869.9,844.2,685500.885209158,18.1792089841897,13.549999999999955,246.3282817357696,1.7605358472572692,-0.012292252298249165,0.05375083937273279,0.4898379368215503,0.4295272264393362,25.973224602069873,Cold
NSE:ABB,2020-05-13 00:00:00+00:00,868.75,876.8,852.0,857.9,62633,39.37983175328441,839.0348253516316,885.4675,931.9001746483684,10.487719684430733,0.2031454658947938,873.7156711360493,17.59920199290258,16.727123006026538,20.468691293644223,35.747573016576254,1.355598049647952,-2.433180174776794,-0.8421210013173948,4.899999999999977,44605.0,247.4206789438651,0.5744431418522877,3.5650897272870186,-1.3794689044717785,0.10487719684430742,-29.122916993772492,-32.1471978527994,20.442016676961064,15.066463504799486,-90.71811722414148,265935.0,853.0,844.2,38.024233703636455,34.59020280675748,855.71,7.477332412036507,863.55,844.2,2466477.002203462,17.59920199290258,24.799999999999955,436.46020942398314,1.7159830971559142,0.005727995087240447,0.05098463472295559,0.49903281700793867,0.4538250858508357,26.596717963402654,Cold
NSE:ABB,2020-05-14 00:00:00+00:00,840.05,864.0,833.1,836.95,89099,35.77668645526368,833.1668634175,881.3100000000001,929.4531365825,10.92535806526648,0.039290507962823,868.8135816512428,17.693826264043146,15.684247984471211,23.005960519743223,35.40131780109153,-3.6031452980207277,-4.902089484806538,-0.3462552154847245,-20.949999999999932,26466.0,42.25567991314483,-2.442009558223557,-9.149722427953776,-2.668914990115122,0.10925358065266466,-29.63240028232599,-31.64423833870472,13.503514699030633,16.079378004829596,-135.13775305464412,176836.0,857.9,863.55,39.37983175328441,39.8037822319142,851.1200000000001,10.638174185455489,863.55,836.95,3187666.9864775385,17.693826264043146,30.899999999999977,546.7392315589328,1.7240887138059804,-0.024723211030290446,0.04984725329488875,0.49751262877579966,0.42320700597323846,25.881881647483198,Cold
NSE:ABB,2020-05-15 00:00:00+00:00,840.0,845.55,821.05,823.0,62276,33.57384203398354,824.0213370405932,877.3100000000001,930.598662959407,12.148194585587056,-0.0095830612354748,862.7051040977437,18.14876177840577,14.89148855689697,24.329111540672653,34.6226522438394,-2.2028444212801404,-6.1084775534990285,-0.7786655572521326,-13.950000000000045,-26823.0,-30.104714979966108,-1.6667662345420942,-6.157206380849855,-2.5112532575219193,0.12148194585587056,-30.806697442505083,-31.476730159464797,9.267947509997597,14.404492961996437,-162.01861318652462,114560.0,836.95,853.0,35.77668645526368,38.024233703636455,846.8799999999999,16.625605252143206,863.55,823.0,2090844.5865083588,18.14876177840577,24.5,444.64466357094136,1.497058746171154,-0.016808130871559232,0.04728948750859127,0.49304659918748417,0.4269507061371508,25.6948864737971,Cold
NSE:ABB,2020-05-18 00:00:00+00:00,822.7,828.3,797.05,799.0,90223,30.135963633837303,813.1304063925309,870.71,928.2895936074692,13.225894639425109,-0.1227032487313168,854.2110902180445,19.22037161949586,13.92469858098814,27.73564331858637,34.38174851212759,-3.4378784001462357,-8.494013879699196,-0.24090373171181056,-24.0,27947.0,44.87603571199177,-2.916160388821387,-10.239752711847528,-7.474958022117996,0.13225894639425106,-33.290187269511534,-31.839421581474145,2.8687814910548255,8.546747900027691,-194.60223340086284,24337.0,823.0,857.9,33.57384203398354,39.37983175328441,833.97,23.910813453333038,857.9,799.0,2718957.046935703,19.22037161949586,31.25,600.6366131092457,1.516773366722853,-0.029595254910795166,0.04649816533307564,0.49763674800904284,0.3090868336857599,23.43574738064027,Cold
NSE:ABB,2020-05-19 00:00:00+00:00,818.95,818.95,780.05,784.1,130905,28.2049950561318,798.4724560696866,864.4150000000002,930.3575439303138,15.257149385495069,-0.1089771125972559,844.8629448556386,20.61490121057553,12.80983477143879,29.013953910731654,34.70448076127253,-1.930968577705503,-9.348145362405944,0.32273224914494136,-14.899999999999977,40682.0,45.090497988317836,-1.8648310387984979,-6.407522258678899,-8.077373974208673,0.15257149385495067,-36.04517004258469,-32.68057127369626,2.279891783535755,4.805540261529399,-197.72844490781603,-106568.0,799.0,836.95,30.135963633837303,35.77668645526368,820.1899999999999,29.420834454516985,857.9,784.1,3692174.8778229333,20.614901210575532,38.90000000000009,801.91965709139,1.536526192823935,-0.018824382529398404,0.047558278365313525,0.4987040393225822,0.29478238160667325,23.23468273007661,Cold
NSE:ABB,2020-05-20 00:00:00+00:00,788.9,788.9,773.0,775.05,64574,27.070422807364228,783.2468834484549,858.7275,934.208116551545,17.57964349611374,-0.054297936496434,835.5545522082202,22.06741144556757,12.373751321638226,29.535683551266853,33.361303563995534,-1.1345722487675722,-9.308392647418373,-1.3431771972769937,-9.050000000000068,-66331.0,-50.67109736068141,-1.1541895166432892,-4.022593326145307,-9.65730271593426,0.17579643496113737,-38.51479848254132,-33.84741671546527,2.0617100076116075,2.403461094067402,-199.6699276226836,-171142.0,784.1,823.0,28.2049950561318,33.57384203398354,803.62,26.00525427678215,836.95,775.05,1748045.4823627376,22.067411445567572,15.899999999999977,350.8718419845239,1.5220144967820715,-0.011609019835572993,0.04314620100022005,0.4897355237877737,0.25726674993066545,21.994710762257522,Cold
NSE:ABB,2020-05-21 00:00:00+00:00,774.0,799.25,745.65,750.0,190660,24.17199517162533,765.4008232783098,850.7299999999999,936.05917672169,20.060225152913414,-0.0902435946882572,824.1472785804575,23.967834377529485,11.012706324637517,31.899514004865573,34.80692473803907,-2.898427635738898,-11.40727362776272,1.4456211740435378,-25.049999999999955,126086.0,195.2581534363676,-3.2320495451906295,-10.706990638322832,-10.388912121393158,0.20060225152913416,-42.00906807529907,-35.47974698743203,2.4659435645232866,2.2691817852235556,-189.91740443885666,-361802.0,775.05,799.0,27.070422807364228,30.135963633837303,786.2299999999999,27.19029238533665,823.0,750.0,4608632.599422085,23.967834377529485,53.60000000000002,1284.675922635581,1.6600634270571657,-0.032854336870947146,0.04789478701956863,0.5058615538370317,0.2398945810087166,22.36847758626371,Cold
NSE:ABB,2020-05-22 00:00:00+00:00,750.0,758.85,729.0,732.7,125769,22.389095032026912,746.2154867130558,842.165,938.114513286944,22.786392995896087,-0.0704301994353881,811.9543081030632,26.02205391427022,10.331176140364304,33.37730866229084,34.452858685312165,-1.7829001395984179,-12.192970477394283,-0.35406605272690683,-17.299999999999955,-64891.0,-34.03493129130389,-2.306666666666657,-7.3758915097389295,-10.972053462940456,0.2278639299589607,-45.648064843695465,-37.51341055868472,2.1899704889232297,2.2392080203527143,-193.1489466625772,-487571.0,750.0,784.1,24.17199517162533,28.2049950561318,768.17,26.64515903499352,799.0,732.7,2815854.093082993,26.02205391427022,29.850000000000023,776.7583093409667,1.6823311677377975,-0.02333686536443784,0.04673174850152996,0.489856206904499,0.2260478072860944,21.553229777933357,Cold
NSE:ABB,2020-05-27 00:00:00+00:00,735.0,741.0,722.35,734.0,109042,22.84960033204848,730.3424466248952,834.265,938.1875533751048,24.91355945055944,0.0175974957134811,801.5604003559881,28.040477717526752,9.91818345651998,33.46843365045753,33.324083064903625,0.46050530002156975,-10.393907747075104,-1.1287756204085397,1.2999999999999545,-16727.0,-13.299779754947561,0.17742595878258438,2.056828555878787,-8.135168961201503,0.24913559450559433,-47.875221117012416,-39.58577267035026,4.047405701827744,2.9011065850914264,-167.44154389051224,-378529.0,732.7,775.05,22.389095032026912,27.070422807364228,755.1700000000001,23.515728778842874,784.1,732.7,2491566.1194072305,28.040477717526752,18.649999999999977,522.9549094318733,1.2431073226533493,0.0017726874485973912,0.04302393885796971,0.4938927219280804,0.2934100314572769,22.836179229886433,Cold
NSE:ABB,2020-05-28 00:00:00+00:00,741.95,772.0,737.25,740.0,268174,25.059739718088107,718.2621261108015,826.9175000000001,935.5728738891988,26.27961650084768,0.1000312875061553,793.3523469751897,28.35450994095899,15.697116905523028,30.76944134071679,33.65807713170422,2.210139386039625,-8.208053380798447,0.3339940668005923,6.0,159132.0,145.93642816529407,0.8174386920980936,9.672551615442138,-5.624282617013138,0.26279616500847697,-48.595925079103836,-41.38780315210098,6.892525452992358,4.376633881247783,-119.91886222377785,-110355.0,734.0,750.0,22.84960033204848,24.17199517162533,746.35,17.436886189916496,775.05,732.7,6720370.63915856,28.35450994095899,38.0,1077.4713777564416,1.4611390535055022,0.008141157583699866,0.04412104478352729,0.5086310637504373,0.3530313832190066,24.525611816069613,Cold
NSE:ABB,2020-05-29 00:00:00+00:00,741.0,751.95,739.65,744.0,214741,26.569988534896616,708.2117109273963,820.5274999999999,932.8432890726036,27.37648380404157,0.159319937864966,786.7720340451644,28.64611129128621,15.267924083884072,29.92813886276748,32.13250019369144,1.5102488168085095,-6.580312930025229,-1.525576938012776,4.0,-53433.0,-19.92475034865423,0.540540540540535,6.026594185726575,-4.0061931488291025,0.27376483804041585,-48.28769114536806,-42.7677807507544,10.826717342562489,7.255549499127537,-109.41296447124368,104386.0,740.0,732.7,25.059739718088107,22.389095032026912,740.1400000000001,7.162262212464968,750.0,732.7,5705665.907972234,28.646111291286214,12.300000000000068,352.3471688828224,1.4560758645847,0.005390848634876373,0.03910981954045409,0.4908164757596646,0.3914531467479867,24.509048184772375,Cold
NSE:ABB,2020-06-01 00:00:00+00:00,757.0,833.7,754.4,817.0,540709,47.40264884473949,708.8848404459261,817.0575,925.230159554074,26.47859166682245,0.499734221196756,790.8024295058092,27.14148777948973,28.67975973569152,24.63756928274734,36.24446446565549,20.832660309842872,4.0303954606447405,4.111964271964048,73.0,325968.0,151.79588434439628,9.81182795698925,78.40673428398952,8.933333333333334,0.2647859166682246,-41.67254842069906,-42.54873428474333,28.90903204920687,15.542758281587247,-27.181511782294283,645095.0,744.0,734.0,26.569988534896616,22.84960033204848,753.5400000000001,35.768813231642135,817.0,732.7,25631038.854190245,27.14148777948973,89.70000000000005,2434.59145382023,3.7830161897551213,0.09359806002691104,0.05261682705010011,0.5226132085157025,0.6987040351877817,32.28331831173171,Normal
NSE:ABB,2020-06-02 00:00:00+00:00,828.4,844.5,817.3,827.0,320567,49.51560327416572,712.4602654225605,813.2075,913.9547345774396,24.77774358387976,0.5684510103818204,795.628772238368,26.016432964647635,29.263917418695183,23.278910782498635,35.619859860953845,2.1129544294262317,4.826342732558828,-0.6246046047016449,10.0,-220142.0,-40.713581612290525,1.2239902080783294,4.457460671336966,12.870206087075196,0.24777743583879772,-35.217122657260916,-41.08241195924685,47.68533505988995,29.140361483886448,18.53445965333805,965662.0,817.0,740.0,47.40264884473949,25.059739718088107,772.4,45.55546070450928,827.0,734.0,15873068.394789482,26.016432964647635,27.5,715.4519065278099,3.767141157441205,0.012165600163688372,0.05056512170241844,0.47684497457483294,0.79218563615124,32.67731804539071,Normal
NSE:ABB,2020-06-03 00:00:00+00:00,830.0,843.9,825.0,837.0,245202,51.60911087742919,714.2488593756583,811.1125,907.9761406243416,23.88414446191907,0.6336285722544615,801.144935939919,24.971739208016324,28.1163322873506,22.36602781110172,34.42558415657874,2.0935076032634683,5.516163701551022,-1.1942757043751016,10.0,-75365.0,-23.50990588550911,1.2091898428053138,4.227975556859942,14.032697547683924,0.2388414446191907,-28.960397370723854,-38.65800904154225,67.75655551958566,48.11697420956083,32.15568561120439,1210864.0,827.0,744.0,49.51560327416572,26.569988534896616,793.0,47.11156970426775,837.0,740.0,12654657.205367392,24.971739208016324,18.899999999999977,471.96587103150796,3.62204820403333,0.01201937546578394,0.04664215694867135,0.4889784048457624,0.8197891604817543,33.39724320244153,Normal
NSE:ABB,2020-06-04 00:00:00+00:00,836.0,842.5,829.0,837.8,316851,51.78137975379995,715.9165402683486,809.3025,902.6884597316514,23.078134500177963,0.6525791461687,806.0322778145966,24.001666434008254,27.29302718745881,21.71110367046314,32.930899573941275,0.17226887637076516,4.8873418746775315,-1.4946845826374684,0.7999999999999545,71649.0,29.2203978760369,0.09557945041815952,0.33379547417489164,13.21621621621621,0.23078134500177963,-23.664553942574003,-35.659318021748604,74.4971348675416,63.31300848233908,39.252601151254225,1527715.0,837.0,817.0,51.60911087742919,47.40264884473949,812.56,39.25261774710152,837.8,744.0,16406981.956371268,24.001666434008254,13.5,324.0224968591114,3.530385570675579,0.0009553380234591715,0.041732407119402175,0.5012993129862158,0.8004016956596229,33.13363365874904,Normal
NSE:ABB,2020-06-05 00:00:00+00:00,840.0,889.9,838.05,874.3,357424,58.95995994256511,715.5476763768529,809.5225,903.4973236231472,23.217346923191663,0.8446534800627412,815.1346407726503,24.26737083990618,34.20269310878578,19.35553409564752,34.30012103296648,7.17858018876516,9.102362958053732,1.369221459025205,36.5,40573.0,12.805072415741158,4.356648364764859,13.863246253569294,17.51344086021505,0.23217346923191665,-16.33402642544729,-31.794259702488343,82.14139851559378,74.79836296757368,92.22263048308909,1885139.0,837.8,827.0,51.78137975379995,49.51560327416572,838.6199999999999,21.67260944141371,874.3,817.0,21073704.722511392,24.26737083990618,52.10000000000002,1264.3300207591126,3.6342037659942266,0.04264415767391079,0.046230034848202546,0.49869490428110785,0.9024399032798276,35.321146936439916,Normal
NSE:ABB,2020-06-08 00:00:00+00:00,900.15,913.95,870.0,877.0,254506,59.44098397027351,714.297286246066,810.3774999999999,906.4577137539338,23.71245839227617,0.8467024967836954,823.383355336297,24.986442069436897,36.04364185080911,17.618935154948915,34.989398102050124,0.4810240277083935,8.248714563646672,0.6892770690836443,2.7000000000000455,-102918.0,-28.794373069519676,0.3088184833581309,0.8158486338474047,7.343941248470013,0.23712458392276167,-10.18920826900387,-27.47324941579145,84.3026946991242,80.31374269408653,119.73803219022064,2139645.0,874.3,837.0,58.95995994256511,51.60911087742919,850.6199999999999,23.26159925714583,877.0,827.0,15128087.06633843,24.986442069436897,43.950000000000045,1098.1541289517527,3.304422635236275,0.0030834261853379015,0.04849417673577121,0.48666925073803174,0.6609636950890441,30.24406026071039,Normal
NSE:ABB,2020-06-09 00:00:00+00:00,886.0,886.8,833.05,837.0,231817,50.07668126345327,714.3940286396607,810.0175,905.6409713603392,23.61022357179673,0.6410872227087502,825.1989079581241,24.392601775160724,32.234559324891535,23.021838130465863,36.32944109477856,-9.36430270682024,1.8155526218271234,1.340042992728435,-40.0,-22689.0,-8.91491752650232,-4.561003420752563,-15.75394968478876,1.2091898428053205,0.23610223571796715,-8.44965890690139,-23.66853131401344,77.08086079062804,81.17498466844869,62.857142857142854,1907828.0,877.0,837.8,59.44098397027351,51.78137975379995,852.6199999999999,21.047612691230476,877.0,837.0,11608626.020449946,24.392601775160724,53.75,1311.102345414889,3.6600919277789643,-0.046682921882707694,0.05289595884497864,0.4933930603017497,0.5152931543357818,27.75245283801706,Cold
NSE:ABB,2020-06-10 00:00:00+00:00,838.0,847.0,825.1,830.7,101017,48.77340124145621,715.3940100074127,808.375,901.3559899925872,23.004419976517653,0.6200514212732079,825.9323868970409,23.59480688217275,30.80606577316728,23.610328429299063,35.29876673085314,-1.303280021997054,0.7334789389168463,-1.0306743639254208,-6.2999999999999545,-130800.0,-56.42381706259678,-0.7526881720430034,-2.6025686789036606,-0.7526881720430053,0.2300441997651764,-7.493035800901907,-20.433432211391132,65.70111343075853,75.69488964017027,36.66816612924256,1806811.0,837.0,874.3,50.07668126345327,58.95995994256511,851.36,22.363877123612678,877.0,830.7,4926942.673208183,23.59480688217275,21.899999999999977,516.7262707195827,3.706086413103574,-0.00755535164444939,0.049510392859287114,0.4843325238904382,0.46870808308888473,26.379657021455195,Cold
NSE:ABB,2020-06-11 00:00:00+00:00,834.0,839.95,808.0,811.9,122896,45.0089389036242,715.5853351799785,806.3199999999999,897.0546648200213,22.50586983332211,0.530748997701531,824.0614019774355,22.335668319756987,28.800797461206344,25.557320834002088,35.059569107218046,-3.764462337832015,-1.870984919605462,-0.23919762363509278,-18.800000000000068,21879.0,21.658730708692598,-2.263151558926213,-7.71826906062133,-3.0914299355454737,0.2250586983332211,-8.157869141775336,-17.978319597467973,54.37543493389004,65.7191363850922,16.124986144412993,1683915.0,830.7,877.0,48.77340124145621,59.44098397027351,846.18,28.458865051158494,877.0,811.9,5531418.5554998,22.335668319756987,31.950000000000045,713.6246028162368,3.8752904562226527,-0.022891538976625145,0.048724674918896184,0.4971282027643976,0.4131743287696696,25.613566404270127,Cold
NSE:ABB,2020-06-12 00:00:00+00:00,786.0,815.0,780.0,805.25,114572,43.72340835189055,716.0907599065373,803.6875,891.2842400934627,21.798706610084817,0.5089187108922825,821.5532150471108,21.08262959395696,26.746843721052237,29.439947509448597,35.05531417098814,-1.2855305517336504,-2.508186930324655,-0.0042549362299055815,-6.649999999999977,-8324.0,-6.773206613722172,-0.8190663874861448,-2.856167203777682,-7.897746768843642,0.21798706610084814,-9.116267125174431,-16.205909103009265,48.85177453027139,56.30944096497333,-13.93586118004637,1569343.0,811.9,837.0,45.0089389036242,50.07668126345327,832.3700000000001,28.153942885501138,877.0,805.25,5009478.341692803,21.08262959395696,35.0,737.8920357884936,3.9167121465046018,-0.00822439165709258,0.04871069827615095,0.4945969581988045,0.2990476550316664,23.25439676040501,Cold
NSE:ABB,2020-06-15 00:00:00+00:00,813.4,822.55,801.95,804.95,65867,43.66282131467758,715.8205371752798,802.0875,888.3544628247201,21.51061145441618,0.5165909399512313,819.3394530408294,19.70470595122916,27.175159583477225,28.166719249677563,34.022791730193106,-0.06058703721296865,-2.2137620062813994,-1.0325224407950344,-0.2999999999999545,-48705.0,-42.51038648186294,-0.03725551071095401,-0.13856887991292588,-8.215507411630554,0.21510611454416176,-9.787191275983673,-14.922165537604148,44.371955462769655,49.19972164231037,7.589451997158374,1503476.0,805.25,830.7,43.72340835189055,48.77340124145621,817.96,14.936172535160026,837.0,804.95,2875939.051533868,19.704705951229162,20.59999999999991,405.9169425953189,2.3346446040167126,-0.00037262452300482305,0.045319061715302325,0.49121271865957933,0.2915023835766353,22.8323823170852,Cold
NSE:ABB,2020-06-16 00:00:00+00:00,819.95,824.0,789.65,792.9,107108,41.19367556565269,714.7783959314786,800.5825000000001,886.3866040685216,21.43541835314199,0.4552323278507458,815.8141926353856,18.76083892343455,25.216754060548222,28.71738585069828,34.046163749465244,-2.4691457490248894,-3.5252604054438734,0.023372019272137834,-12.050000000000068,41241.0,62.612537385944414,-1.496987390521154,-5.655030240097814,-5.268817204301078,0.2143541835314199,-11.16256271862926,-14.17024497380917,39.29064276287729,44.17145758530612,-4.611533807416125,1396368.0,804.95,811.9,43.66282131467758,45.0089389036242,809.14,13.864315706159967,830.7,792.9,4412172.202485928,18.76083892343455,34.35000000000002,644.4348170199772,2.3186037767554657,-0.01508305340995016,0.04539583427920244,0.4987508878380332,0.3614719597745675,24.461757544592466,Cold
NSE:ABB,2020-06-17 00:00:00+00:00,798.4,800.0,781.0,782.0,138608,39.042871647033024,713.5465656777357,799.7325000000001,885.9184343222645,21.55369059585909,0.3971264850845897,811.3056336173341,18.117956904804885,24.178803034712804,29.40926102350029,32.97143776735147,-2.1508039186196655,-4.508559018051415,-1.074725982113776,-10.899999999999977,31500.0,29.40956791276095,-1.374700466641443,-5.221199344525129,-5.862525580835445,0.21553690595859093,-12.982439914791712,-13.93268396200568,32.967297887202015,38.876632037616325,-30.937794245325918,1257760.0,792.9,805.25,41.19367556565269,43.72340835189055,799.4,11.898371737346173,811.9,782.0,5411654.353251954,18.117956904804885,19.0,344.2411811912928,2.2631572286885744,-0.013842369733042129,0.041865567245950995,0.49793451683801854,0.34737427030997997,23.978799273637705,Cold
NSE:ABB,2020-06-18 00:00:00+00:00,787.85,800.0,784.65,789.5,106682,41.31340877625888,713.9804709899746,800.0025,886.0245290100255,21.50544004800621,0.4389545903481535,808.3982158016896,17.520995030365018,23.20435051201945,28.224010928458213,31.90204935538937,2.2705371292258576,-2.9074178156445214,-1.0693884119620982,7.5,-31926.0,-23.033302551079306,0.9590792838874762,5.815497255818269,-2.758960463111218,0.2150544004800621,-13.662030995377222,-13.87855336867999,25.930206572402454,32.72938240749392,-23.282403076603362,1364442.0,782.0,804.95,39.042871647033024,43.66282131467758,794.92,10.095704532130538,805.25,782.0,4407397.07506885,17.520995030365018,18.0,315.3779105465703,2.3109203410578374,0.009545093150385781,0.03835283309853066,0.49261892839258886,0.42106886346731515,25.117586776050505,Cold
NSE:ABB,2020-06-19 00:00:00+00:00,789.5,830.0,788.0,812.6,1353998,47.76677550023312,716.4815023551253,801.8799999999999,887.2784976448745,21.299570420729943,0.5627645701952435,808.9584536947978,16.53908076470412,27.63898841999276,25.628566846635124,32.623331544295404,6.453366723974241,0.5602378931081375,0.7212821889060343,23.100000000000023,1247316.0,1169.1906788399167,2.925902469917663,15.620513811687031,0.9127600124185064,0.21299570420729944,-12.196046446031119,-13.542051984150216,23.54466711176276,27.480723857122413,10.618067881636302,2718440.0,789.5,792.9,41.31340877625888,41.19367556565269,796.39,12.275605891363599,812.6,782.0,64676118.49376465,16.53908076470412,42.0,694.6413921175731,1.994814867270547,0.028839149857929527,0.04072210561593859,0.5998292836744656,0.5082543860414427,30.196071511859753,Normal
NSE:ABB,2020-06-22 00:00:00+00:00,825.0,839.8,822.05,832.05,174071,52.50273889589685,723.1011373483058,805.9825,888.8638626516941,20.566541494807687,0.6572579115859115,812.0373265354915,15.913070557179918,28.14467829614148,24.08393599046853,32.23595071970024,4.735963395663724,3.078872840693748,-0.3873808245951622,19.449999999999932,-1179927.0,-87.14392488024355,2.393551562884566,9.914764700080303,3.366668737188634,0.20566541494807689,-9.356929816816546,-12.705027550683482,28.39819844500913,25.957690709724787,47.62309851748135,2892511.0,812.6,782.0,47.76677550023312,39.042871647033024,801.8100000000001,20.33618695822984,832.05,782.0,9139204.262347661,15.913070557179918,27.199999999999932,432.8355191552927,2.2105206919445592,0.023653551615726843,0.03944963451433524,0.3964075820844237,0.5665227961625667,25.19516511150081,Cold
NSE:ABB,2020-06-23 00:00:00+00:00,838.0,859.8,832.15,857.0,225985,57.78980225144989,733.7035035735113,812.1975,890.6914964264887,19.328795379569303,0.7853880681305258,818.0323496640926,15.88332387588126,30.872829187697008,22.58818115967397,31.91552566829106,5.287063355553045,5.995023128601133,-0.3204250514091811,24.950000000000045,51914.0,29.823462839875692,2.998617871522158,10.07007151767132,8.084247698322615,0.19328795379569305,-5.035605622226171,-11.17114316499202,40.22645265646384,30.72310607107858,78.26828052042242,3118496.0,832.05,789.5,52.50273889589685,41.31340877625888,814.63,30.818127782201024,857.0,782.0,13059628.461793903,15.88332387588126,27.75,440.762237555705,1.9451135245969662,0.029545383428426688,0.0383971001805203,0.4996453676330395,0.6785423765615449,30.480063569248095,Normal
NSE:ABB,2020-06-24 00:00:00+00:00,861.0,884.3,855.25,869.6,569305,60.19927285785555,745.4011894442131,818.9775000000001,892.5538105557871,17.967846627236284,0.84401358003414,824.908036375547,16.456085590365408,34.37128148421083,21.110122927001218,31.71084526341193,2.4094706064056552,6.875686711454364,-0.20468040487913086,12.600000000000023,343320.0,151.92158771599887,1.4702450408401457,4.169369875885343,11.20204603580563,0.1796784662723628,-0.5874387390316542,-9.054402279799948,54.410849819584406,41.01183364035246,114.01988348163847,3687801.0,857.0,812.6,57.78980225144989,47.76677550023312,832.15,32.48561219986568,869.6,789.5,34271747.034341455,16.456085590365408,29.049999999999955,478.04928640011434,1.9443898015328382,0.014595417209219955,0.03772476462920498,0.5240674400722423,0.7525749395373487,32.65976022437449,Normal
NSE:ABB,2020-06-26 00:00:00+00:00,895.25,927.0,891.25,912.0,602258,67.02135635576637,752.7391309971844,827.5775,902.4158690028156,18.086129456834104,1.0640322011615713,836.5202981921408,17.8430732730806,39.26243983588034,18.530022199248684,33.54578488746391,6.822083497910825,11.612261816593787,1.8349396240519802,42.39999999999998,32953.0,5.788285716795039,4.875804967801289,11.332501497184765,15.516149461684611,0.18086129456834105,6.286622935710966,-5.986197236697766,71.39022835711366,55.342510277720635,188.14494701950457,4290059.0,869.6,832.05,60.19927285785555,52.50273889589685,856.65,38.00332222319583,912.0,812.6,40364148.036111146,17.8430732730806,57.39999999999998,1024.192405874826,2.1289043483960244,0.04760665426733172,0.043752186474964115,0.49805628945510316,0.8550139362231812,34.229576731864924,Normal
NSE:ABB,2020-06-29 00:00:00+00:00,920.0,929.0,885.6,923.0,222885,68.52850110083648,760.9998727699488,836.5274999999999,912.0551272300512,18.05741645792904,1.072456087734702,848.0509250998555,18.9181884966582,35.70872360198263,18.03115805695053,34.24965739550576,1.5071447450701072,11.53062690771469,0.7038725080418473,11.0,-379373.0,-62.99177428942413,1.2061403508771829,2.2487529752006186,13.586020182131428,0.18057416457929054,12.478134242865963,-2.2933309407850206,84.21990118738773,70.00699312136193,173.702192265756,4512944.0,912.0,857.0,67.02135635576637,57.78980225144989,878.7299999999999,38.08312618470336,923.0,832.05,15273974.967859939,18.918188496658196,43.39999999999998,821.0493807549652,2.0095830887381676,0.011989244428520668,0.046064271557214494,0.4635001875197734,0.8091827431912034,32.391874067277996,Normal
NSE:ABB,2020-06-30 00:00:00+00:00,927.0,948.75,903.1,946.0,259384,71.46493895473232,754.3287917465711,842.9775,931.6262082534288,21.03228336543474,1.0810716367433095,861.1108017532081,20.28198273394132,36.411310476689394,16.354381048535448,35.06396758154487,2.936437853895839,13.059876653352603,0.8143101860391155,23.0,36499.0,16.37570944657558,2.4918743228602436,4.284987715658639,13.695090439276491,0.21032283365434742,19.021590289863525,1.9696533053446885,94.71314770004449,83.44109241484864,178.19934898566368,4772328.0,923.0,869.6,68.52850110083648,60.19927285785555,901.5200000000001,37.2512013229107,946.0,857.0,18536861.725834288,20.281982733941316,45.64999999999998,925.8725118044206,1.9684432299226409,0.02461333454902617,0.04873912305653408,0.4983534716300392,0.8117726318904827,33.62301293953753,Normal
